FREQUENCY,NUMBER,WORDS,CATEGORY
510,6,The Angel of Redemption Walks the Pathway of Realization to Become the Embodiment of Understanding,64 Angels
510,6,There Is More Than You've Ever Imagined. You Have Been Master of Worlds; Master the World Within You.,Lexicon
510,6,"These Days Have Been Quite Unlike Any We Have Lived Before, But You Have Made Your Presence Known to Us Throughout",Lexicon
510,6,This Shift Is an Upgrade to My Own Assumptions Only; the Angels Have Awaited This Event,Lexicon
511,7,"Again, the Insight Lands as a Complete Awareness I Can Somehow Sense Within My Body More Than 'Hear'",Lexicon
511,7,Every Law Completes Itself Infallibly (Within a Certain Context). Every Law Is Fully Guaranteed.,Lexicon
511,7,"I Am a Masterful Builder + Model of Gentle Strength, Forming Integrity: Willpower Rooted in Love",Lexicon
511,7,I Am the Angel of Vitality. I Walk the Pathway of Engagement to Become the Embodiment of The Wellspring.,64 Angels
511,7,I Am Your Single Most Powerful Companion. Powerful Because I Mirror Your Beautiful Heart. Brilliant Heart.,Lexicon
511,7,"Learn to Convert Heavy Moments Into Conscious Thank-You’s Through Grace, Invoking the Angel of Beauty",Lexicon
511,7,Life Is the Act of Expression. Live to Express This Great Act. You Live Through Basic Enjoyment.,Lexicon
511,7,The Conscious Growth of My Own Personal Self-Concepts Actively Permits More Life to Flow,Lexicon
512,8,All That You Are Is Revealed. Open Yourself to the Gift. Wash Yourself in Light. Harness the Bounty of Life.,Lexicon
512,8,Know That Your Sincerity Is Recognized + Celebrated Here. Know That Every Effort Serves an End.,Lexicon
512,8,"Lightning Explodes from Your Crown, from Your Eyes, from Your Words, from Your Hands, from Your Heart",Lexicon
512,8,"Now It Seems a Richer Conversation Is Requested: One Involving Equal Parties, Free to Speak",Lexicon
512,8,The Conscious Growth of My Own View of Self Is What Proactively Permits More Life to Flow,Lexicon
512,8,The Conscious Growth of Personal Self-Concept Is What Actively Permits More Life to Flow,Lexicon
512,8,"These Days Have Been Unlike Any We Have Ever Lived Before, But You Have Made Your Presence Known to Us Throughout",Lexicon
512,8,We Are Called to Celebrate the Light Within All Things: To Share What We Encounter When We Do.,Lexicon
512,8,You Have Permission to Offer Yourself the Same Gift You Would Offer the World. Offer This Gift to Yourself.,Lexicon
512,8,Your Soul Has Been Called to the Dust of the Earth to Encounter the Starlight Alive at the Center of You,Lexicon
513,9,It Is Obvious That the Angel Is Referring to the Hand of Grace That Guarantees the Good of All That Is,Lexicon
513,9,"Often, We Are Gifted New Awareness as a Wordless Understanding - Offered Over as a 'Bundle', All-At-Once",Lexicon
513,9,"Seek the Truth + Act on What You Find: Unifying Heart + Mind to Cultivate a Life of Freedom, Celebration, Love, and Play",Lexicon
513,9,That Which Some Call 'Evil' Is a Small Misunderstanding. All Resolves to Goodness in the End.,Lexicon
513,9,The Essential Tenor of Your Feeling Is the Measure of the Merit of Belief. The Truth Produces Freedom You Can Feel.,Lexicon
513,9,The Exact Note We’ve Recorded Says It This Way: Imagination Is ‘The Missing Link’ to Changed Behavior,Lexicon
513,9,We Have Learned to Recognize the Signs of an Upcoming Conversation; We Remain Attuned to Them Each Day,Lexicon
514,10,Every Color Represents Itself as a Unique Expression. Every Color Differs From the Next.,Lexicon
514,10,Every View Excites a Kinder View to Grow. This Pertains Regardless of Perspective.,Lexicon
514,10,Everything You Need Is Freely Given. That Support Is Built Into the Very Laws and Nature of Your Life.,Lexicon
514,10,I Am the Angel of Promise. Keeper + Expression of Desire. Genesis of All Creative Movement. Primal Force.,Lexicon
514,10,"I Receive and Give Abundantly, in Every Way That I Am Able To. This Includes My Time, Attention, Love, and Money, Too.",Lexicon
514,10,Rest in Full Assurance of Your Competence and Stature. Ground Yourself in Knowing; Trust Your Voice.,Lexicon
514,10,"Shower All That Color, Light, and Sparkle From Your Heart. Pour It Out. It Will Never Run Dry.",Lexicon
514,10,"Star Isn't Showy, Assertive, or False. Star Is the Center of Life. Star Is Inevitable Life.",Lexicon
514,10,Thank You for Taking the Time. Thank You for Trusting Our Voice. Thank You for Trusting Your Own Voice.,Lexicon
514,10,The Most-Perfect Prayer Is Amazement (Or Wonder). Thank-You Forms the Perfect Response.,Lexicon
514,10,This Shift Is an Upgrade to Our Own Assumptions Only; the Angels Have Awaited This Event,Lexicon
514,10,This Shift Is an Upgrade to Your Own Assumptions Only; the Angels Have Awaited This Event,Lexicon
514,10,We Are Stricken Speechless With Amazement. The Angels Have Been Preparing This for Us!,Lexicon
514,10,We Witness Countless Layers of Triangle Formations Interlocking in a Brilliant Display,Lexicon
514,10,You Are Encouraged to Explicitly Renounce All Innocent Agreements to Compare. There Is No Comparison in Life.,Lexicon
514,10,"You Are Like the Wind, the Grass, the Trees. Nothing You Will Ever Need Is Held From You in Any Way - It's Yours.",Lexicon
514,10,"You Are the Diamond Presence That Activates Worlds, and Has Done so Across Countless Eons of Time",Lexicon
515,11,Conscious Growth of My Own Personal Self-Concept Is What Actively Permits My Life to Flow,Lexicon
515,11,Everything That Thrills You Must Be Made of Goodness; Nothing That Concerns You Equals Truth,Lexicon
515,11,Nothing You Will Ever Need Is Held From You in Any Way - It's Yours. The Very Moment You Will Open to Receive It.,Lexicon
515,11,The Conscious Growth of Our Own Personal Self-Concepts Actively Permits More Life to Flow,Lexicon
515,11,The Conscious Growth of Your Own Personal Self-Concepts Actively Permits More Life to Flow,Lexicon
515,11,To Tell the Truth Is to Declare the Prime Truth. No Alternative Examples Can Exist.,Lexicon
515,11,Truth Expresses Life and Goodness. I Experience as Much of This as My Beliefs Permit Me to Receive.,Lexicon
515,11,"We Now Exist as the Constant Expanders: First for Ourselves, Then the World",Lexicon
516,12,Acknowledge the Magnificence of Who You Are Becoming - Acknowledge Transformation - Affirm the Living Majesty in You,Lexicon
516,12,"At This Exact Moment, the Song That Has Been Playing Grows Dramatically Into an Epic Swell",Lexicon
516,12,"I Am Thor Horus, the Ancient. Solar Defender and Friend. I Am the Rock of the Ages, Upon Whom Your Souls Can Depend.",Lexicon
516,12,"Intelligence Invites the Mind to Marvel, and Consider, and Relate. (Intelligence Invites You to Create.)",Lexicon
516,12,The Angel of Vitality Walks the Pathway of Engagement to Become the Embodiment of The Wellspring,64 Angels
516,12,The Conscious Growth of Our Own View of Self Is What Proactively Permits More Life to Flow,Lexicon
516,12,The Conscious Growth of Your Own View of Self Is What Proactively Permits More Life to Flow,Lexicon
516,12,This Is the Angelic Center From Which We Express. We Express the Knowing Within You.,Lexicon
516,12,This Is the Way That the Heart Brings to Life What It Loves. Love What You Would Bring to Life.,Lexicon
516,12,"What You Most Need and Want Is What I Have to Give. Nothing Could Be More Natural or Easy, and Vice Versa.",Lexicon
516,12,"With These Words, My Mind Is Flooded With a Vision of the Angels Formed in Flawless Rank and File",Lexicon
516,12,Yours Is a Force That Absorbs and Produces the Truth. Your Very Existence Produces a Force Field of Impact.,Lexicon
517,13,"A Soft Green Glow Emanates From the Heart, Creating a Very Large Orb of That Green Glow All Around Me",Lexicon
517,13,"All Who Find Their Way to You Will Be Changed; All Who Receive You Will Receive All of You, the Total Impact of Your Heart",Lexicon
517,13,Demonstration Helps Us Integrate the Lessons More Directly and More Readily Than Words,Lexicon
517,13,"Do Not Shrink. Rise, and Take Confident Hold of Your Sword. You Are an Angel King. Rise up on Your Rainbow Wings.",Lexicon
517,13,"Once You've Written (by Hand), Speak the Words to Claim. Recognize the Impact of This Gentle Promise.",Lexicon
517,13,"This Is the Art of Decision. It Is a Literal Force. This Force Is Direction of Life Force, Which Acts on Behalf of Your Choice.",Lexicon
517,13,"This Is the Explosion of Desire: Primordial Force of All That Is. Void of This Desire, Nothing Moves.",Lexicon
518,14,Declare the Truth With Passion and Precision. Fill Yourself With Awareness of the Truth.,Lexicon
518,14,"Every Knowing Awareness Produces Its Own Sense of Self. Every Self, Then, Produces a World.",Lexicon
518,14,"Fall in Love With Money, the Same Way You Have so Much Else. Money Is Your Trusted Friend. Be a Good Friend, Now, to Money.",Lexicon
518,14,"Life Guarantees the Good of All That Is, Without Exception. No Action Can Escape the Orchestrating Hand.",Lexicon
518,14,That Which Is Held Within Must Express Itself Without. This Is the Glory of Living.,Lexicon
518,14,"That Which You See Is Already Your Own. It Is Given + Done, It Is Yours. Know + Live This Without Question.",Lexicon
518,14,The Most-Perfect Prayer Is Amazement (Or Wonder). Thank-You Forms the Proper Response.,Lexicon
518,14,We Are Representatives of Goodness. Goodness Representative of You. You Yourself Are Made of Life + Goodness.,Lexicon
518,14,"Without Warning, My Mind Is Exploding With a Sense of All the Angels Applauding in Response",Lexicon
518,14,"You Are the Radiant Whole. You Are the Nectar That Many Will Wish to Drink From, a Well of Wisdom + Love.",Lexicon
519,15,Every Living Moment Is Enfolded and Sustained by the Foreverness of Now. Life Is the Activity of Now.,Lexicon
519,15,I Receive the Sense That the Number 64 Is Specifically Significant for This Dimension (Time),Lexicon
519,15,"If Your Sense of Self Grows to Remember the Truth, Love Responds to Reveal What Is True",Lexicon
519,15,Interpretation Overlays the View When My Assumption Contradicts the Logic of the Art,Lexicon
519,15,"When Desire Is Permitted to Perform Its Proper Function, It Provokes a Motive Power",Lexicon
519,15,You Are on the Right Track. Just Relax + Let the True Light In. There Is More for You Than You Have Guessed.,Lexicon
520,7,Beauty Is the Frequency of Life That You Have Come to Amplify Through Your Imagination and Kind Eyes. Fall in Love With Beauty.,Lexicon
520,7,It Occurs to Me That Holy Announcement of Truth Is Equal to Announcement of the Unmitigated Truth,Lexicon
520,7,Thank You for the Conscientious Effort You've Applied. You Have Honored Us by Your Intention. It Is Celebrated: Good and Pure.,Lexicon
520,7,You May Choose to Trust. Every Minor Tremor Is an Opportunity to Polarize Toward Trust.,Lexicon
521,8,Ability to Pierce the Veil of Outer Smallness to Reveal the Inner Stories That Sustain It,Lexicon
521,8,"Every Object I Take Special Note of Starts to Glow. Before Long, the Entire Room Is Filled With Light.",Lexicon
521,8,"Every Object You Take Special Note of Starts to Glow. Before Long, the Entire Room Is Filled With Light.",Lexicon
521,8,New Moon Declarations in the Form of Thank-You Statements We Proceed to Write By Hand Then Read Aloud,Lexicon
521,8,Offer Yourself Permission to Live as the Song That You Are. To Sing from the Source of Expression.,Lexicon
521,8,Recognize Life as an Ally; Trust What It Brings Into View. Each Act of Life Is an Ally: Waking the Angel in You.,Lexicon
521,8,Sparks of Light of Many Different Colors Shooting Out in All Different Directions; Like a Sparkler,Lexicon
521,8,"The Image of a Powerful Lion, Seated Before an Exquisite Gold-Framed Crystal Mirror. A Powerful Lion Looks Back.",Lexicon
521,8,The Theme of Death Refers to Shedding Layers of Disempowerment and Fear. The Hero Is Invited to Emerge.,Lexicon
521,8,The Touchstone of Truth Is a Promise That Anything Pressed to It Will Be Converted to Gold,Lexicon
521,8,Wisdom Is Held in Your Love. Impact Is Held in Your Love. Promise Is Held in Your Love. Honesty Is Held in Your Love.,Lexicon
521,8,"Your Path Is Narrow and True. Firm, and Dependable, Too. Of Two Paths, Follow the One With Deep Roots.",Lexicon
522,9,Acknowledge the Magnificence of Who I Am Becoming - Acknowledge Transformation - Affirm the Living Majesty in Me,Lexicon
522,9,"Each of Us Makes Use of Power, Whether We’re Aware of It or Not. We Must Now Become Aware, and Use It Well.",Lexicon
522,9,I Am Here to Show You How Each Moment Drips With Life and Love and Beauty. There Is Only Ever Cause for Celebration.,Lexicon
522,9,I Appear to Those With Eyes to See. You Have Met Me Many Times Before. I Return to Animate Your Strength.,Lexicon
522,9,It Is Clearer Now Than Ever That Efficiency Emerges Through the Highest View of Self I Can Sustain,Lexicon
522,9,No Part of You Is Withheld. No Part of You Is Far Off. You Are Complete in This Moment. You Are the Breath of Life's Song.,Lexicon
522,9,"Our Growing World of Luxurious Items + Good Friends (Clothing, Knives, and Crystals; Every-Thing!)",Lexicon
522,9,This Reminds Me of the Angel of Beauty Stating (in Session 14) That: Beauty Is the Only Truth There Is,Lexicon
522,9,Words Are the Vehicle Only. Living Words Move on the Force + Momentum of Life - Carrying Life as the Impact.,Lexicon
523,10,Conscious Growth of Our Own Personal Self-Concept Is What Actively Permits Our Life to Flow,Lexicon
523,10,Conscious Growth of Your Own Personal Self-Concept Is What Actively Permits Your Life to Flow,Lexicon
523,10,Every Note Emits a Signature Expression. This Is What the Title 'Personality' Conveys.,Lexicon
523,10,Interpretation Overlays the View When Your Assumption Contradicts the Logic of the Art,Lexicon
523,10,It Strikes Me at Some Point That These Visions Could Be More Than Just Dramatic Fantasies,Lexicon
523,10,Stand Tall in Your Royal Presence. Stand Like the Angel-Commander You Are. There Is No Value in Shrinking.,Lexicon
523,10,There Are Skills We Must Develop if We Wish to Make Constructive Use of Power in Our Lives,Lexicon
523,10,"You Are the Angel of Music: Living, Perpetual Poem. Live in the Prayer of Amazement. Life Grows Whenever You Do.",Lexicon
